date,open,high,low,close,daily_ret
2021-12-23,17855.78,17960.99,17855.78,17946.66,0.005089668443495565
2021-12-24,17966.35,18039.85,17953.57,17961.64,-0.0002621567541541969
2021-12-27,17975.41,18099.78,17975.41,18048.94,0.004090588197988243
2021-12-28,18099.71,18197.36,18099.71,18196.81,0.005364726838164913
2021-12-29,18209.14,18283.25,18192.86,18248.28,0.00214946999144372
2021-12-30,18270.0,18291.25,18216.45,18218.84,-0.0028002189381499676
2022-01-03,18260.23,18379.69,18238.47,18270.51,0.0005629720983799658
2022-01-04,18395.14,18526.35,18395.14,18526.35,0.007132862266881368
2022-01-05,18598.13,18619.61,18446.52,18499.96,-0.005278487675911658
2022-01-06,18395.72,18427.15,18253.82,18367.92,-0.0015112210883837518
2022-01-07,18388.16,18444.12,18134.41,18169.76,-0.011877207942502244
2022-01-10,18095.39,18243.26,18043.97,18239.38,0.007957275306031075
2022-01-11,18266.54,18293.53,18135.43,18288.21,0.001186322094934189
2022-01-12,18348.39,18394.7,18255.38,18375.4,0.0014720637614527021
2022-01-13,18356.21,18459.73,18346.81,18436.93,0.004397421907899268
2022-01-14,18509.0,18509.0,18213.44,18403.33,-0.005709114484845124
2022-01-17,18512.15,18535.42,18435.02,18525.44,0.0007179068881786321
2022-01-18,18492.81,18575.41,18378.64,18378.64,-0.006173750771245823
2022-01-19,18275.18,18359.14,18199.35,18227.46,-0.002611191791271117
2022-01-20,18212.26,18292.14,18125.2,18218.28,0.0003305465658847151
2022-01-21,18113.94,18113.94,17851.39,17899.3,-0.01184943750503753
2022-01-24,17843.33,18004.45,17682.33,17989.04,0.008166076623589813
2022-01-25,17890.71,17890.71,17645.66,17701.12,-0.010597119957788115
2022-01-26,17657.97,17776.42,17633.03,17674.4,0.0009304580311326749
2022-02-07,17750.7,17900.3,17712.35,17900.3,0.008427836648695397
2022-02-08,17955.95,18063.55,17955.95,17966.56,0.0005908904847697904
2022-02-09,18060.33,18168.6,18039.23,18151.76,0.005062476710004482
2022-02-10,18217.29,18338.05,18145.04,18338.05,0.0066288674111241175
2022-02-11,18258.81,18310.94,18191.75,18310.94,0.0028550601052312885
2022-02-14,18182.73,18182.73,17965.22,17997.67,-0.010177789583852404
2022-02-15,17978.44,18085.91,17942.68,17951.81,-0.0014812186151855755
2022-02-16,18109.17,18233.79,18109.17,18231.47,0.006753484560584555
2022-02-17,18213.3,18330.63,18190.24,18268.57,0.003034595597722678
2022-02-18,18250.37,18262.96,18098.52,18232.35,-0.0009873772422148708
2022-02-21,18196.4,18253.1,18129.65,18221.49,0.0013788441669781992
2022-02-22,18159.51,18159.51,17840.38,17969.29,-0.010474952242653934
2022-02-23,17954.75,18109.28,17954.75,18055.73,0.005624138459182193
2022-02-24,17939.53,17939.53,17561.07,17594.55,-0.019230158203698777
2022-02-25,17617.36,17737.32,17554.97,17652.18,0.001976459583047596
2022-03-01,17657.5,17944.5,17657.5,17898.25,0.013634432960498266
2022-03-02,17864.11,17918.98,17784.64,17867.6,0.00019536377686879547
2022-03-03,17932.15,18026.03,17906.24,17934.4,0.00012547296336462566
2022-03-04,17845.01,17845.01,17710.54,17736.52,-0.006079570703518722
2022-03-07,17581.57,17581.57,17135.68,17178.69,-0.022914904641621936
2022-03-08,17000.0,17113.67,16764.78,16825.25,-0.010279411764705926
2022-03-09,16944.08,17072.74,16944.08,17015.36,0.004206779004820582
2022-03-10,17224.73,17478.43,17224.73,17433.2,0.012102947332120806
2022-03-11,17373.82,17373.9,17239.9,17264.74,-0.006278412001505584
2022-03-14,17287.9,17363.04,17217.58,17263.04,-0.0014379999884311934
2022-03-15,17177.27,17177.27,16911.95,16926.06,-0.014624559083020738
2022-03-16,17007.58,17085.77,16808.43,16940.83,-0.003924720624568612
2022-03-17,17172.81,17472.95,17172.81,17448.22,0.016037561703646563
2022-03-18,17439.91,17472.38,17359.5,17456.52,0.0009524131718570139
2022-03-21,17503.95,17603.99,17503.95,17560.36,0.00322270116173784
2022-03-22,17512.41,17573.29,17468.55,17559.71,0.0027009417892795984
2022-03-23,17581.62,17738.69,17581.62,17731.37,0.008517417621356937
2022-03-24,17711.17,17711.17,17603.22,17699.06,-0.0006837492949363089
2022-03-25,17695.8,17747.13,17633.86,17676.95,-0.001065224516551888
2022-03-28,17510.15,17527.15,17368.66,17520.01,0.0005631019722844854
2022-03-29,17568.32,17585.91,17493.01,17548.66,-0.001119059762117236
2022-03-30,17572.9,17770.07,17572.9,17740.56,0.009540827068952762
2022-03-31,17754.1,17767.81,17682.53,17693.47,-0.003414985834257811
2022-04-01,17657.76,17657.76,17465.61,17625.59,-0.0018218618896167493
2022-04-06,17484.19,17528.99,17381.07,17522.5,0.0021911223797042023
2022-04-07,17430.13,17438.6,17178.63,17178.63,-0.014429037534430367
2022-04-08,17210.4,17316.69,17210.4,17284.54,0.00430786036350117
2022-04-11,17273.05,17316.35,17046.67,17048.37,-0.013007546437948103
2022-04-12,17005.84,17100.85,16905.13,16990.91,-0.0008779336980707653
2022-04-13,17080.4,17333.21,17080.4,17301.65,0.012953443713261903
2022-04-14,17353.25,17374.14,17245.65,17245.65,-0.006200567617016928
2022-04-15,17139.34,17141.33,17004.18,17004.18,-0.007885951267668445
2022-04-18,16958.66,16999.36,16845.51,16898.87,-0.0035256323317998106
2022-04-19,16926.34,17106.26,16926.34,16993.4,0.003961872442595382
2022-04-20,17057.13,17148.88,16983.55,17148.88,0.005378982278964939
2022-04-21,17159.88,17213.66,17106.37,17127.95,-0.0018607356228598215
2022-04-22,17088.76,17088.76,16923.87,17025.09,-0.00372584084509342
2022-04-25,16912.3,16912.3,16579.89,16620.9,-0.01723006332669108
2022-04-26,16677.84,16729.47,16582.11,16644.79,-0.0019816714874347774
2022-04-27,16427.32,16427.32,16219.41,16303.35,-0.007546574852136501
2022-04-28,16350.72,16455.57,16256.88,16419.38,0.004199203460153456
2022-04-29,16599.84,16663.66,16521.94,16592.18,-0.00046145023084553927
2022-05-03,16593.21,16604.87,16465.99,16498.9,-0.005683650119536754
2022-05-04,16531.37,16617.06,16514.3,16565.83,0.0020845217305041075
2022-05-05,16689.98,16783.78,16650.81,16696.12,0.00036788540189980345
2022-05-06,16491.11,16491.11,16312.17,16408.2,-0.005027557271766403
2022-05-09,16345.84,16345.84,16048.92,16048.92,-0.01816486641249393
2022-05-10,15891.4,16071.5,15734.44,16061.7,0.010716488163409199
2022-05-11,16053.75,16081.15,15953.27,16006.25,-0.0029588102468270927
2022-05-12,15943.62,15943.62,15616.68,15616.68,-0.020506008045851565
2022-05-13,15687.15,15860.69,15687.15,15832.54,0.00926809522443528
2022-05-16,15943.69,16032.85,15847.46,15901.04,-0.0026750394670241873
2022-05-17,15915.93,16085.85,15915.93,16056.09,0.00880627145256363
2022-05-18,16174.78,16316.58,16172.8,16296.86,0.007547552424206128
2022-05-19,16111.49,16111.49,15892.73,16020.32,-0.005658694509322215
2022-05-20,16061.92,16181.66,16058.2,16144.85,0.005163143634135947
2022-05-23,16193.92,16249.45,16125.45,16156.41,-0.002316301426708356
2022-05-24,16166.57,16219.8,15963.63,15963.63,-0.01255306475028406
2022-05-25,15987.74,16169.18,15980.9,16104.03,0.007273698471453871
2022-05-26,16128.21,16179.01,15949.61,15968.83,-0.009882063787611806
2022-05-27,16075.91,16266.22,16075.91,16266.22,0.011838210091994705
2022-05-30,16368.93,16610.62,16368.93,16610.62,0.01476516791262461
2022-05-31,16561.68,16807.77,16493.07,16807.77,0.014858999811613316
2022-06-01,16718.91,16811.04,16649.91,16675.09,-0.002620984262730053
2022-06-02,16605.46,16617.26,16540.55,16552.57,-0.0031850969500393234
2022-06-06,16570.89,16654.12,16509.01,16605.96,0.0021163618852095833
2022-06-07,16593.75,16593.75,16465.87,16512.88,-0.0048735216572504125
2022-06-08,16538.67,16702.99,16538.67,16670.51,0.007971620450737626
2022-06-09,16643.95,16643.95,16557.54,16621.34,-0.0013584515694892163
2022-06-10,16581.81,16581.81,16403.33,16460.12,-0.007338764586013347
2022-06-13,16295.07,16295.07,16055.89,16070.98,-0.013752012111638678
2022-06-14,15975.17,16067.8,15869.06,16047.37,0.004519513720354862
2022-06-15,16025.84,16106.75,15981.56,15999.25,-0.0016591953994299358
2022-06-16,16098.29,16209.25,15838.29,15838.61,-0.01613090582912846
2022-06-17,15794.16,15794.16,15573.38,15641.26,-0.009680793407183419
2022-06-20,15649.2,15667.68,15367.58,15367.58,-0.017995808092426513
2022-06-21,15427.33,15728.64,15427.33,15728.64,0.019530923367815367
2022-06-22,15687.46,15687.46,15346.95,15347.75,-0.021654875932751283
2022-06-23,15305.51,15380.28,15102.4,15176.44,-0.00843291076220265
2022-06-24,15232.34,15424.37,15232.34,15303.32,0.004659822456694052
2022-06-27,15409.08,15656.35,15409.08,15548.01,0.00901611257777879
2022-06-28,15519.56,15533.34,15375.65,15439.92,-0.005131588782156138
2022-06-29,15365.54,15365.54,15218.07,15240.13,-0.00816176977834826
2022-06-30,15146.92,15147.77,14825.73,14825.73,-0.02120497104361818
2022-07-01,14812.13,14812.13,14336.03,14343.08,-0.031666613782082575
2022-07-04,14237.83,14412.47,14167.1,14217.06,-0.0014587897172533282
2022-07-05,14345.54,14488.8,14100.89,14349.2,0.00025513156005274595
2022-07-06,14289.67,14319.32,13985.51,13985.51,-0.02128530609874124
2022-07-07,14052.18,14355.15,13951.81,14336.27,0.020216791985300464
2022-07-08,14462.5,14552.42,14373.84,14464.53,0.00014036300777875432
2022-07-11,14478.31,14525.03,14313.94,14340.53,-0.009516304043773016
2022-07-12,14235.63,14235.63,13928.66,13950.62,-0.020020891242607308
2022-07-13,14194.94,14403.51,14194.94,14324.68,0.009139876603916575
2022-07-14,14252.02,14450.47,14159.39,14438.52,0.01308586431958414
2022-07-15,14483.96,14579.73,14378.33,14550.62,0.0046023325112747315
2022-07-18,14589.1,14719.64,14589.1,14719.64,0.00894777607940167
2022-07-19,14638.45,14720.13,14598.99,14694.08,0.0038002657385174388
2022-07-20,14810.4,14906.95,14694.2,14733.22,-0.005211202938475656
2022-07-21,14744.17,14937.7,14716.02,14937.7,0.01312586602026422
2022-07-22,14953.27,14996.24,14902.32,14949.36,-0.00026148126797687077
2022-07-25,14902.25,14968.23,14851.37,14936.33,0.0022869029844485578
2022-07-26,14912.41,14912.41,14750.71,14806.78,-0.007083362112495495
2022-07-27,14791.71,14921.59,14717.02,14921.59,0.008780593994879737
2022-07-28,14978.95,15031.99,14849.94,14891.9,-0.005811488789267627
2022-07-29,14950.18,15035.27,14929.49,15000.07,0.0033370835668868892
2022-08-01,14982.27,14994.36,14886.81,14981.69,-3.871242475272929e-05
2022-08-02,14860.94,14860.94,14663.46,14747.23,-0.007651602119381429
2022-08-03,14757.51,14777.02,14673.35,14777.02,0.0013220387450185722
2022-08-04,14741.47,14766.57,14545.69,14702.2,-0.002663913436041221
2022-08-05,14802.34,15041.41,14802.34,15036.04,0.015788044322722072
2022-08-08,14972.21,15034.87,14908.17,15020.41,0.0032192976187217504
2022-08-09,14965.12,15077.63,14905.23,15050.28,0.005690565795663405
2022-08-10,14940.76,14982.33,14890.55,14939.02,-0.00011645993911957309
2022-08-11,15087.59,15204.79,15087.59,15197.85,0.007307992860357437
2022-08-12,15203.91,15298.42,15198.93,15288.97,0.005594613490871758
2022-08-15,15332.92,15437.23,15315.12,15417.35,0.005506452782640281
2022-08-16,15435.04,15451.83,15392.49,15420.57,-0.0009374773243219225
2022-08-17,15423.44,15475.89,15390.84,15465.45,0.002723776278184431
2022-08-18,15384.73,15396.76,15311.22,15396.76,0.0007819441745160471
2022-08-19,15394.36,15458.45,15346.26,15408.78,0.0009367066899825804
2022-08-22,15375.2,15375.2,15229.36,15245.14,-0.008459076955096623
2022-08-23,15225.17,15225.17,15086.43,15095.89,-0.008491202397083342
2022-08-24,15112.15,15183.96,15053.52,15069.19,-0.0028427457377010468
2022-08-25,15105.31,15244.06,15105.31,15200.04,0.006271304594212435
2022-08-26,15221.5,15337.25,15221.5,15278.44,0.003740761422987182
2022-08-29,15197.19,15197.19,14843.72,14926.19,-0.01783224398721084
2022-08-30,14919.67,15027.5,14911.97,14953.63,0.0022761897548670973
2022-08-31,14912.12,15095.44,14874.33,15095.44,0.01229335600840109
2022-09-01,14981.0,14981.0,14773.19,14801.86,-0.011957813230091374
2022-09-02,14790.28,14817.4,14673.04,14673.04,-0.007926827619220145
2022-09-05,14670.18,14753.03,14632.79,14661.1,-0.0006189426441938206
2022-09-06,14705.16,14789.31,14623.22,14677.2,-0.0019013733954611478
2022-09-07,14557.86,14557.86,14397.12,14410.05,-0.010153278023006251
2022-09-08,14447.09,14583.42,14447.09,14583.42,0.009436502437515149
2022-09-12,14711.34,14856.23,14711.34,14807.43,0.006531695956996542
2022-09-13,14895.87,14949.56,14856.98,14894.41,-9.80137447494922e-05
2022-09-14,14695.19,14699.78,14522.7,14658.31,-0.0025096647270298478
2022-09-15,14647.0,14750.28,14624.55,14670.04,0.0015730183655355834
2022-09-16,14602.16,14602.16,14521.65,14561.76,-0.0027667139656050166
2022-09-19,14567.27,14585.06,14424.33,14425.68,-0.009719734720369688
2022-09-20,14474.95,14558.72,14461.39,14549.3,0.005136459884144573
2022-09-21,14517.34,14525.46,14384.11,14424.52,-0.006393733287227477
2022-09-22,14325.67,14325.67,14151.8,14284.63,-0.002864787475908681
2022-09-23,14231.03,14277.53,14109.71,14118.38,-0.007915800894243152
2022-09-26,13993.42,13993.42,13743.19,13778.19,-0.015380800404761641
2022-09-27,13812.99,13862.84,13732.32,13826.59,0.000984580456512285
2022-09-28,13816.7,13854.09,13466.07,13466.07,-0.025377260850999228
2022-09-29,13550.7,13651.29,13462.57,13534.26,-0.001213221457194158
2022-09-30,13409.65,13466.82,13274.72,13424.58,0.0011133773066411834
2022-10-03,13359.26,13440.23,13273.48,13300.48,-0.004399944308292603
2022-10-04,13447.36,13586.96,13447.36,13576.52,0.009604859243747432
2022-10-05,13727.3,13902.02,13727.3,13801.43,0.00540018794664654
2022-10-06,13865.45,13899.23,13814.33,13892.05,0.0019184375552181443
2022-10-07,13847.52,13847.52,13684.21,13702.28,-0.010488520688180958
2022-10-11,13394.12,13394.12,13106.03,13106.03,-0.0215086918737476
2022-10-12,13076.91,13130.73,12991.59,13081.24,0.0003311179781768647
2022-10-13,13108.4,13111.39,12809.43,12810.73,-0.02270833969058006
2022-10-14,13023.71,13221.87,13023.71,13128.12,0.008016916838596844
2022-10-17,12988.83,12988.83,12814.82,12966.05,-0.0017538146237960905
2022-10-18,13075.05,13143.15,12978.13,13124.68,0.0037957789836369216
2022-10-19,13096.35,13155.62,12976.76,12976.76,-0.00913155192095505
2022-10-20,12912.93,12946.1,12698.91,12946.1,0.0025687431125236415
2022-10-21,12931.2,12954.02,12813.6,12819.2,-0.008661222469685703
2022-10-24,12913.58,13027.84,12856.77,12856.98,-0.004382982875391628
2022-10-25,12830.29,12843.31,12629.48,12666.12,-0.012795501894345307
2022-10-26,12666.42,12791.97,12635.52,12729.05,0.004944569973204693
2022-10-27,12807.69,12954.32,12807.69,12926.37,0.009266307975911436
2022-10-28,12874.83,12891.38,12723.98,12788.42,-0.006711544929136948
2022-10-31,12862.37,12977.61,12826.34,12949.75,0.0067934603031944985
2022-11-01,12933.12,13062.9,12907.61,13037.21,0.008048328632224822
2022-11-02,13033.15,13100.17,13014.04,13100.17,0.0051422718222380315
2022-11-03,12985.55,12991.37,12905.35,12986.6,8.085910877864144e-05
2022-11-04,12941.78,13029.94,12868.25,13026.71,0.006562466677690226
2022-11-07,13109.35,13246.59,13103.35,13223.73,0.00872507027426983
2022-11-08,13274.91,13389.25,13274.91,13347.76,0.005487796150783764
2022-11-09,13410.19,13638.81,13410.19,13638.81,0.017048229741711163
2022-11-10,13556.51,13559.4,13463.85,13503.76,-0.0038911194695390172
2022-11-11,13878.95,14045.51,13878.95,14007.56,0.009266551143998658
2022-11-14,14080.91,14217.3,14076.94,14174.9,0.0066749947269033605
2022-11-15,14325.49,14568.51,14278.53,14546.31,0.015414481459272933
2022-11-16,14637.85,14657.66,14481.06,14537.35,-0.006865762389968499
2022-11-17,14489.41,14545.89,14383.55,14535.23,0.003162309576442368
2022-11-18,14584.31,14669.98,14470.48,14504.99,-0.005438721475338859
2022-11-21,14514.71,14530.76,14421.65,14449.39,-0.004500262147848599
2022-11-22,14404.08,14542.79,14371.09,14542.2,0.009588949797557422
2022-11-23,14595.5,14647.98,14573.41,14608.54,0.0008934260559763096
2022-11-24,14649.8,14784.0,14649.8,14784.0,0.009160534614807148
2022-11-25,14764.94,14835.66,14756.01,14778.51,0.0009190690920517497
2022-11-28,14636.9,14638.19,14503.12,14556.87,-0.005467687830073231
2022-11-29,14503.79,14716.58,14449.05,14709.64,0.014192842008881712
2022-11-30,14678.23,14879.55,14678.23,14879.55,0.013715550171921276
2022-12-01,15059.92,15152.38,14998.03,15012.8,-0.003128834681724757
2022-12-02,14933.2,15021.73,14921.06,14970.68,0.0025098438378914345
2022-12-05,14972.17,15088.06,14969.97,14980.74,0.0005723953174456842
2022-12-06,14955.29,14957.82,14728.88,14728.88,-0.015139124684309113
2022-12-07,14708.08,14823.15,14630.01,14630.01,-0.005307966777444717
2022-12-08,14631.21,14634.16,14464.2,14553.04,-0.0053426886771495985
2022-12-09,14620.27,14742.79,14620.27,14705.43,0.005824789829462773
2022-12-12,14658.46,14658.46,14538.66,14612.59,-0.003129250958149643
2022-12-13,14617.86,14658.7,14515.74,14522.96,-0.00649205834506561
2022-12-14,14557.56,14739.36,14557.56,14739.36,0.012488356565248715
2022-12-15,14692.92,14756.38,14649.54,14734.13,0.0028047522207974573
2022-12-16,14554.21,14568.31,14447.77,14528.55,-0.0017630637458164733
2022-12-19,14478.45,14493.72,14411.81,14433.32,-0.003117046368913856
2022-12-20,14410.75,14451.91,14157.99,14170.03,-0.016704196519959025
2022-12-21,14205.06,14291.98,14197.86,14234.4,0.0020654611807342516
2022-12-22,14323.04,14442.94,14323.04,14442.94,0.008371127916978471
2022-12-23,14318.12,14318.12,14192.98,14271.63,-0.0032469346534322874
2022-12-26,14271.2,14301.11,14253.2,14285.13,0.000976091709176341
2022-12-27,14310.19,14410.24,14310.19,14328.43,0.0012746162000643046
2022-12-28,14249.83,14249.83,14119.3,14173.1,-0.005384625641147944
2022-12-29,14097.51,14120.57,13981.63,14085.02,-0.0008859720617329092
2022-12-30,14183.52,14248.9,14137.69,14137.69,-0.003231214818324335
2023-01-03,14108.16,14237.94,14001.97,14224.12,0.008219356741063333
2023-01-04,14186.95,14257.45,14177.97,14199.13,0.000858535485075862
2023-01-05,14285.12,14357.6,14270.93,14301.05,0.001115146390089805
2023-01-06,14278.52,14384.92,14278.52,14373.34,0.006640744278818778
2023-01-09,14504.47,14752.21,14504.47,14752.21,0.017080251812027658
2023-01-10,14796.27,14816.13,14728.56,14802.96,0.000452140978773663
2023-01-11,14822.86,14842.74,14734.44,14751.44,-0.004818233458320442
2023-01-12,14780.58,14813.31,14700.73,14731.64,-0.003311101458806087
2023-01-13,14923.05,14962.31,14822.15,14824.13,-0.006628671752758275
2023-01-16,14895.26,14960.92,14895.26,14927.01,0.002131550573806651
2023-01-17,14922.34,14945.23,14884.78,14932.93,0.0007096742199950157
2023-01-30,15291.53,15493.82,15291.53,15493.82,0.013228892072931764
2023-01-31,15419.21,15441.98,15265.2,15265.2,-0.00998819005642948
2023-02-01,15346.35,15420.13,15291.68,15420.13,0.004807657846979785
2023-02-02,15508.83,15602.09,15496.52,15595.16,0.005566506306407426
2023-02-03,15591.95,15617.73,15504.03,15602.66,0.0006868929158956316
2023-02-06,15514.8,15514.8,15392.82,15392.82,-0.00786217031479619
2023-02-07,15376.12,15462.1,15363.65,15400.91,0.0016122402790821333
2023-02-08,15538.71,15631.22,15520.05,15618.17,0.005113680607978566
2023-02-09,15590.0,15617.34,15553.84,15598.71,0.0005586914688902045
2023-02-10,15627.33,15628.3,15546.11,15586.65,-0.002603131820982929
2023-02-13,15564.76,15569.99,15465.56,15544.28,-0.0013157928551419396
2023-02-14,15584.74,15669.63,15584.74,15654.48,0.004474890181036084
2023-02-15,15497.67,15553.68,15388.85,15432.89,-0.004179983184569025
2023-02-16,15474.46,15585.48,15474.46,15550.5,0.004913903296140942
2023-02-17,15503.75,15503.75,15418.43,15479.7,-0.0015512376038054887
2023-02-20,15452.01,15575.32,15436.66,15551.23,0.00642117109683471
2023-02-21,15535.64,15567.74,15496.73,15563.0,0.0017611118692246741
2023-02-22,15541.17,15541.17,15345.93,15418.77,-0.00787585490667686
2023-02-23,15463.46,15657.63,15463.46,15615.41,0.009826390730147017
2023-02-24,15669.88,15717.96,15503.79,15503.79,-0.01059931537446357
2023-03-01,15435.38,15617.03,15387.38,15598.49,0.010567281142414453
2023-03-02,15580.28,15618.06,15492.37,15598.72,0.0011835474073635943
2023-03-03,15621.36,15713.42,15606.85,15608.42,-0.0008283529731086814
2023-03-06,15675.28,15818.88,15675.28,15763.51,0.0056286075910605415
2023-03-07,15763.87,15879.16,15749.04,15857.89,0.005964271463796633
2023-03-08,15819.18,15821.49,15740.98,15818.2,-6.195011372267523e-05
2023-03-09,15827.98,15878.75,15770.66,15770.66,-0.00362143495253342
2023-03-10,15729.29,15729.29,15488.71,15526.2,-0.012911580878730122
2023-03-13,15514.03,15571.17,15349.67,15560.49,0.0029947086604833473
2023-03-14,15517.74,15517.74,15348.12,15360.42,-0.010138074229881444
2023-03-15,15425.99,15526.73,15387.59,15387.59,-0.002489305386558671
2023-03-16,15334.25,15334.25,15186.74,15221.12,-0.007377602425941876
2023-03-17,15337.97,15452.96,15337.97,15452.96,0.007497080774052867
2023-03-20,15454.75,15488.98,15399.07,15419.97,-0.0022504408029894174
2023-03-21,15437.95,15547.97,15437.95,15513.45,0.004890545700692028
2023-03-22,15535.17,15760.46,15535.17,15760.46,0.014501933355090424
2023-03-23,15711.6,15882.75,15680.84,15863.95,0.009696657246874851
2023-03-24,15869.84,15921.97,15845.99,15914.7,0.002826745575254641
2023-03-27,15873.67,15902.06,15821.63,15830.31,-0.002731567432106119
2023-03-28,15790.7,15846.54,15685.59,15701.48,-0.005650161170815848
2023-03-29,15766.29,15811.2,15681.1,15769.76,0.00022008982455612447
2023-03-30,15824.65,15885.21,15791.75,15849.43,0.0015659114103629967
2023-03-31,15874.19,15951.8,15857.19,15868.06,-0.00038616143563863226
2023-04-06,15838.07,15838.07,15733.29,15810.77,-0.0017236948693875043
2023-04-07,15856.19,15877.99,15811.19,15836.5,-0.0012417863307642163
2023-04-10,15850.94,15919.76,15850.94,15876.17,0.0015917037096853104
2023-04-11,15886.46,15945.63,15838.1,15913.88,0.001725998114117333
2023-04-12,15914.15,15944.32,15867.02,15932.97,0.0011825953632458308
2023-04-13,15888.63,15913.2,15800.42,15804.76,-0.005278617476774161
2023-04-14,15854.25,15973.82,15854.25,15929.43,0.00474194616585466
2023-04-17,15934.64,15963.55,15894.77,15963.55,0.0018142863597796488
2023-04-18,15967.89,15967.89,15851.71,15869.44,-0.006165498384570478
2023-04-19,15874.65,15915.39,15756.75,15770.47,-0.006562664373702787
2023-04-20,15771.45,15804.38,15686.54,15707.52,-0.004053527101186005
2023-04-21,15776.54,15802.93,15592.96,15602.99,-0.01100051088514975
2023-04-24,15555.1,15643.86,15529.39,15626.87,0.004613920836253005
2023-04-25,15606.83,15639.49,15353.22,15370.73,-0.015127992039382754
2023-04-26,15352.03,15398.4,15284.46,15374.63,0.0014721180195713668
2023-04-27,15374.39,15455.88,15306.69,15411.49,0.002413103869486788
2023-04-28,15477.34,15580.63,15477.34,15579.18,0.0065799420313825685
2023-05-02,15588.68,15651.23,15532.63,15636.48,0.0030663276172195886
2023-05-03,15629.51,15629.51,15530.79,15553.41,-0.00486899461339485
2023-05-04,15548.02,15622.41,15523.5,15609.03,0.003923972312873225
2023-05-05,15627.93,15673.62,15578.67,15626.07,-0.00011901768180433425
2023-05-08,15648.54,15757.8,15648.54,15699.57,0.0032610070971477167
2023-05-09,15702.26,15744.27,15635.9,15727.7,0.001620148946712252
2023-05-10,15708.48,15711.39,15579.49,15641.76,-0.004247387398398805
2023-05-11,15666.49,15675.37,15501.58,15514.64,-0.009692662491725956
2023-05-12,15477.12,15545.99,15424.42,15502.36,0.0016307943596740593
2023-05-15,15489.18,15510.09,15434.52,15475.05,-0.0009122497123799089
2023-05-16,15550.57,15723.95,15550.57,15673.9,0.007930898995985425
2023-05-17,15702.74,15961.97,15698.63,15925.29,0.014172685786047579
2023-05-18,16060.26,16128.72,16015.62,16101.88,0.0025914898015348964
2023-05-19,16146.29,16189.81,16099.9,16174.92,0.0017731627513193349
2023-05-22,16168.74,16202.92,16131.55,16180.89,0.0007514500202241425
2023-05-23,16186.15,16239.5,16121.45,16188.03,0.00011614868267018075
2023-05-24,16186.62,16186.62,16070.16,16159.32,-0.001686578173825115
2023-05-25,16163.95,16323.77,16163.95,16292.0,0.00792194977094085
2023-05-26,16509.14,16537.79,16457.74,16505.05,-0.0002477415540724781
2023-05-29,16610.86,16683.76,16597.38,16636.3,0.0015315281689207705
2023-05-30,16648.77,16681.19,16579.13,16622.74,-0.00156347886360364
2023-05-31,16593.53,16636.65,16491.9,16578.96,-0.0008780530724926683
2023-06-01,16511.0,16555.5,16477.43,16512.65,9.99333777482736e-05
2023-06-02,16525.0,16752.2,16525.0,16706.91,0.011008169440241966
2023-06-05,16714.48,16781.19,16703.6,16714.43,-2.9914182193557792e-06
2023-06-06,16712.98,16793.81,16699.83,16761.66,0.0029127061720890524
2023-06-07,16771.76,16922.48,16771.76,16922.48,0.00898653450800646
2023-06-08,16864.18,16899.51,16694.21,16733.69,-0.007737702040656713
2023-06-09,16775.92,16895.99,16775.92,16886.4,0.00658562987901723
2023-06-12,16899.49,16999.72,16899.49,16955.37,0.003306608660971211
2023-06-13,17135.84,17254.96,17129.23,17216.6,0.004712929159002233
2023-06-14,17190.7,17259.23,17182.18,17238.14,0.0027596316613052174
2023-06-15,17259.37,17346.32,17259.37,17334.98,0.004380808801248248
2023-06-16,17342.86,17342.86,17250.79,17288.91,-0.003110790261813823
2023-06-19,17274.07,17306.81,17210.87,17274.56,2.8366215952591034e-05
2023-06-20,17233.8,17247.16,17121.59,17184.91,-0.002836867086771333
2023-06-21,17186.72,17246.77,17131.45,17202.4,0.000912332312390074
2023-06-26,17182.48,17182.48,17011.28,17059.24,-0.007172422141623169
2023-06-27,17022.15,17035.49,16887.9,16887.9,-0.007886782809457094
2023-06-28,16906.23,17011.12,16903.71,16935.63,0.0017390039056608408
2023-06-29,16930.41,17077.44,16911.38,16942.3,0.0007022865955401691
2023-06-30,16870.27,16919.95,16792.34,16915.54,0.002683418819023009
2023-07-03,16946.71,17103.73,16946.71,17084.2,0.008113079175840143
2023-07-04,17055.19,17154.1,17042.6,17140.77,0.005017827417929777
2023-07-05,17130.26,17153.17,17020.01,17056.43,-0.004309917070727365
2023-07-06,17017.09,17017.09,16749.29,16762.17,-0.014980234575946993
2023-07-07,16736.94,16762.39,16593.84,16664.21,-0.00434547772770888
2023-07-10,16667.43,16798.81,16635.83,16652.8,-0.0008777597986012742
2023-07-11,16675.69,16898.91,16675.69,16898.91,0.013385952845129667
2023-07-12,16903.25,16962.03,16864.01,16962.03,0.0034774377708428617
2023-07-13,16994.59,17223.86,16994.59,17061.4,0.003931251062838204
2023-07-14,17152.81,17287.4,17128.07,17283.71,0.007631402668134113
2023-07-17,17279.11,17346.66,17235.92,17334.29,0.003193451514574619
2023-07-18,17368.36,17401.59,17164.92,17227.91,-0.008086543576941052
2023-07-19,17265.38,17340.82,17082.54,17116.44,-0.008626511550860916
2023-07-20,17104.91,17214.41,17098.65,17164.89,0.0035065954746327233
